Order ID,Order Date,Customer ID,Product ID,Location_ID,Sales,Profit,Quantity,Discount
MX-2014-143161,2014-11-18,LB-16735,FUR-FU-10004224,742,67.36,33.0,2,0.0
ES-2013-1198254,2013-08-06,RO-19780,FUR-FU-10002502,791,22.23,-41.22,5,0.8
ES-2014-5489270,2014-04-26,KH-16690,FUR-FU-10004313,572,25.26,10.08,1,0.0
IT-2012-3009110,2012-09-21,CA-12310,OFF-LA-10001375,843,15.75,-5.67,3,0.5
ES-2014-5821132,2014-08-15,PS-19045,OFF-BI-10003708,108,28.38,5.94,2,0.0
ID-2014-17657,2014-06-25,FC-14245,OFF-PA-10004260,115,28.4928,-5.4672,4,0.47
IN-2014-60476,2014-11-03,HM-14980,OFF-BI-10001904,226,27.0,13.2,2,0.0
IN-2014-49549,2014-09-27,TS-21430,OFF-AR-10002392,85,27.3735,-19.4265,3,0.45
IN-2013-63738,2013-12-19,TM-21490,OFF-LA-10003971,587,14.904,-3.996,2,0.4
IN-2012-35850,2012-05-09,JM-15265,TEC-AC-10001278,6,112.671,17.451,3,0.1
IN-2014-60175,2014-10-14,HJ-14875,OFF-BI-10004369,781,22.05,7.92,3,0.0
ID-2011-22116,2011-11-16,XP-21865,OFF-AR-10002060,115,11.9886,-6.6114,2,0.47
IN-2012-69044,2012-05-24,EB-13840,FUR-FU-10000394,908,48.78,22.92,1,0.0
ID-2012-84171,2012-07-03,AF-10870,OFF-AR-10003157,702,19.224,-11.556,2,0.4
US-2012-153500,2012-07-03,DG-13300,OFF-PA-10001307,78,6.72,2.436,2,0.2
CA-2013-124352,2013-10-16,CD-12790,OFF-LA-10003223,1139,29.46,14.4354,6,0.0
CA-2011-113929,2011-06-16,CK-12205,OFF-AR-10003772,2220,35.0,10.5,4,0.0
CA-2012-168480,2012-09-21,DM-12955,OFF-AR-10001044,3105,25.99,7.5371,1,0.0
CA-2014-101182,2014-09-05,KB-16405,OFF-PA-10001800,974,12.96,6.2208,2,0.0
CA-2011-108189,2011-10-02,ES-14080,OFF-SU-10003567,1581,15.36,-3.264,2,0.2
CA-2014-109757,2014-09-05,MD-17350,OFF-BI-10004001,2166,25.56,-20.448,5,0.7
CA-2014-112956,2014-08-22,TH-21550,FUR-FU-10003976,516,25.16,8.5544,2,0.0
CA-2013-119963,2013-11-19,SN-20710,OFF-PA-10001970,1293,19.648,6.6312,2,0.2
CA-2013-169957,2013-09-27,SN-20710,OFF-PA-10004040,2764,29.9,14.651,5,0.0
CA-2014-105410,2014-03-20,ND-18370,TEC-PH-10000038,168,657.504,-131.5008,6,0.2
CA-2011-120278,2011-11-07,MS-17365,OFF-ST-10004258,3173,36.63,9.8901,3,0.0
CA-2014-125745,2014-07-01,DV-13045,FUR-FU-10001591,1446,19.52,5.368,2,0.2
CA-2014-167640,2014-03-07,FC-14245,OFF-AR-10003158,168,23.88,8.1192,6,0.0
CA-2011-131947,2011-09-17,JA-15970,TEC-MA-10004086,1705,29.925,-21.945,5,0.7
US-2013-155971,2013-06-07,RB-19795,OFF-LA-10000452,29,22.05,10.584,7,0.0
US-2012-106873,2012-09-24,KM-16720,TEC-AC-10002345,474,23.2,1.45,2,0.2
US-2014-128118,2014-11-25,MY-17380,OFF-BI-10000216,1446,11.673,-7.782,3,0.7
EG-2012-8940,2012-11-05,AH-690,TEC-MEM-10003743,184,45.21,13.56,1,0.0
EG-2014-2620,2014-06-24,EM-3810,OFF-EAT-10004908,184,40.98,5.7,2,0.0
GH-2013-7020,2013-08-29,DP-3165,OFF-GLO-10000016,696,93.24,27.0,2,0.0
TU-2013-7100,2013-08-25,BO-1350,OFF-SAN-10001634,2507,20.316,-23.874,1,0.6
SG-2014-360,2014-09-19,LB-6795,OFF-IBI-10001494,5,18.54,8.1,2,0.0
NI-2012-4860,2012-05-19,AJ-780,TEC-CIS-10004967,819,24.525,-41.715,1,0.7
TZ-2013-4510,2013-01-04,TS-11370,OFF-HAR-10001714,459,17.7,8.1,2,0.0
IZ-2011-180,2011-08-24,DW-3195,OFF-HON-10001783,553,23.52,11.28,2,0.0
NI-2011-1550,2011-12-17,JD-6015,OFF-GLO-10001348,1128,8.937,-20.583,1,0.7
RS-2013-5950,2013-12-04,CD-1920,OFF-JIF-10000165,1607,14.76,2.34,1,0.0
MO-2014-8260,2014-10-24,JB-5925,OFF-ACC-10003806,81,19.5,7.8,1,0.0
NI-2011-700,2011-06-06,SN-10560,TEC-ENE-10000690,819,25.101,-30.969,1,0.7
TU-2014-4360,2014-02-06,BO-1350,OFF-GLO-10003650,2690,16.836,-17.274,1,0.6
MX-2013-141425,2013-09-13,CP-12340,OFF-PA-10003838,31,28.352,7.432,2,0.2
US-2014-145975,2014-10-25,EH-14185,OFF-SU-10003019,3713,21.528,-1.472,2,0.4
MX-2014-153913,2014-04-16,DW-13585,OFF-LA-10002635,829,15.06,6.9,3,0.0
MX-2014-116883,2014-09-22,EB-14170,OFF-PA-10000994,455,35.52,14.2,2,0.0
US-2014-128118,2014-04-21,ME-17320,OFF-SU-10002993,190,50.76,-27.12,3,0.4
US-2013-123148,2013-01-11,PJ-19015,OFF-BI-10000404,3714,12.636,-1.524,3,0.4
US-2012-149818,2012-11-26,CD-11980,OFF-FA-10000406,31,14.624,-2.016,2,0.2
MX-2014-112053,2014-06-27,RD-19930,OFF-BI-10000816,94,20.54,6.98,1,0.0
US-2014-112368,2014-06-08,TT-21265,OFF-PA-10001470,190,11.172,-0.188,1,0.4
ES-2012-3308849,2012-01-02,JP-15460,OFF-FA-10002350,858,26.37,9.99,3,0.0
ES-2013-3918046,2013-09-09,BB-11545,OFF-SU-10004902,601,32.1,10.56,2,0.0
ES-2011-2836248,2011-12-26,LS-17230,OFF-AR-10001626,136,14.28,1.56,1,0.0
ES-2013-1568724,2013-08-14,GM-14500,OFF-AR-10003031,2984,39.6,0.72,3,0.0
ID-2013-45650,2013-08-16,LD-16855,OFF-FA-10003819,1504,14.787,-3.633,2,0.47
ID-2013-79579,2013-09-13,BD-11605,OFF-PA-10003744,3705,19.1754,-5.4846,2,0.47
ID-2011-37271,2011-08-26,SD-20485,OFF-FA-10000197,115,38.3985,-3.0015,5,0.47
IN-2011-30033,2011-12-01,KT-16465,OFF-BI-10004553,212,44.1228,17.4828,4,0.17
IN-2014-24419,2014-10-29,TC-21475,OFF-EN-10001528,678,13.716,0.606,1,0.1
IN-2014-12365,2014-09-06,BG-11035,OFF-EN-10001975,293,32.88,4.26,2,0.0
ID-2013-35948,2013-05-07,AS-10135,OFF-ST-10003414,1769,14.76,-10.98,3,0.5
IN-2014-42556,2014-10-14,KC-16675,OFF-BI-10000348,143,22.86,7.47,3,0.0
IN-2014-80776,2014-05-05,TB-21355,OFF-FA-10000459,8,27.72,4.68,2,0.0
CA-2012-111164,2012-04-11,SE-20110,TEC-PH-10004531,1,21.99,10.5552,1,0.0
CA-2014-102414,2014-05-16,JA-15970,OFF-PA-10002333,735,15.552,5.6376,3,0.2
US-2013-144211,2013-08-29,CS-12130,OFF-PA-10002246,3379,15.48,5.6115,3,0.2
CA-2011-104738,2011-12-30,SP-20620,OFF-EN-10004955,1652,12.984,4.7067,3,0.2
CA-2012-111703,2012-07-02,KB-16315,OFF-PA-10003349,2312,15.552,5.6376,3,0.2
CA-2014-107909,2014-09-02,SS-20875,TEC-AC-10001998,3715,19.99,6.7966,1,0.0
US-2013-131114,2013-12-10,RW-19630,TEC-AC-10000199,22,19.04,-1.428,4,0.2
CA-2011-120852,2011-12-20,WB-21850,OFF-AP-10001563,2161,19.432,-49.5516,2,0.8
CA-2013-101161,2013-10-14,BW-11110,OFF-LA-10000407,1,24.9,11.454,5,0.0
CA-2013-158617,2013-09-23,AC-10660,OFF-PA-10002245,1108,35.88,16.146,6,0.0
US-2014-125808,2014-11-13,EP-13915,OFF-PA-10001846,29,11.56,5.6644,2,0.0
CG-2014-5060,2014-04-25,KH-6510,OFF-WIL-10000390,2246,14.52,0.57,1,0.0
TU-2012-3170,2012-02-15,RD-9900,OFF-BOS-10002073,2461,22.728,-25.572,1,0.6
MA-2011-3720,2011-10-11,EG-3900,OFF-KLE-10002118,3601,10.26,2.55,1,0.0
EG-2013-3460,2013-08-19,MH-7620,OFF-STA-10003756,2386,44.43,14.64,1,0.0
TU-2013-2480,2013-12-23,MG-7890,TEC-LOG-10003634,479,19.128,-22.482,1,0.6
NI-2013-1880,2013-02-26,MH-7455,TEC-MOT-10004682,819,21.555,-18.705,1,0.7
UP-2011-3340,2011-11-30,MH-8025,OFF-IBI-10004916,1457,28.02,10.32,2,0.0
NI-2014-2370,2014-03-24,SM-10905,OFF-BRE-10004872,1714,53.802,-118.398,2,0.7
MZ-2014-9560,2014-10-31,PS-9045,OFF-SAN-10003644,3716,23.25,4.41,1,0.0
YM-2012-8660,2012-01-03,EC-4050,FUR-NOV-10002911,1879,25.344,-54.936,1,0.7
NI-2014-4150,2014-10-08,CR-2730,OFF-ROG-10000332,2841,14.4,-27.84,2,0.7
IZ-2011-600,2011-07-28,DB-2910,OFF-CAR-10000202,553,98.46,39.36,2,0.0
TU-2012-6640,2012-11-28,RB-9435,OFF-ENE-10002093,479,19.128,-26.352,2,0.6
MO-2012-4700,2012-04-02,NK-8490,OFF-STA-10003803,969,15.96,5.88,1,0.0
TX-2014-4340,2014-06-20,JE-5610,FUR-RUB-10002945,3298,15.543,-17.637,1,0.7
NI-2013-2540,2013-09-04,SS-10140,FUR-SAU-10002540,819,43.884,-80.466,1,0.7
MX-2014-153556,2014-12-24,AH-10210,OFF-FA-10002358,422,74.4,31.2,8,0.0
US-2013-154025,2013-11-21,KB-16405,OFF-AR-10003685,513,42.12,-13.36,2,0.4
MX-2011-135251,2011-09-19,MJ-17740,OFF-FA-10004410,2225,28.08,4.16,4,0.0
MX-2013-150819,2013-05-16,MP-17965,OFF-BI-10001150,1064,15.66,5.58,3,0.0
MX-2013-133018,2013-09-25,PO-19180,OFF-BI-10002796,3296,16.92,7.6,2,0.0
US-2012-105991,2012-10-12,JH-15985,FUR-FU-10000936,513,22.056,-4.424,1,0.4
US-2011-123078,2011-06-08,EM-13810,TEC-AC-10001951,1165,89.76,-49.38,3,0.6
MX-2012-136455,2012-03-02,RA-19285,OFF-LA-10000990,3717,21.54,10.5,3,0.0
MX-2012-111206,2012-01-09,SC-20050,OFF-PA-10001456,380,35.76,2.46,3,0.0
US-2012-108917,2012-12-03,CK-12205,OFF-SU-10004711,3027,16.512,-10.188,1,0.4
MX-2012-134712,2012-06-27,MS-17365,OFF-FA-10001567,26,18.76,7.84,2,0.0
ES-2012-3131770,2012-09-13,AH-10075,OFF-LA-10002996,658,21.48,4.26,2,0.0
ES-2014-2434348,2014-04-04,CP-12085,OFF-EN-10002736,2066,13.05,4.68,1,0.0
IT-2013-3257215,2013-02-08,PJ-19015,OFF-LA-10004050,1241,32.025,-9.675,5,0.5
ES-2011-1527372,2011-12-05,DN-13690,FUR-BO-10002182,2112,990.45,148.5,5,0.0
ES-2013-1950200,2013-08-09,TC-21145,OFF-AR-10000110,2529,46.32,12.03,1,0.0
ID-2012-28682,2012-05-12,FO-14305,OFF-PA-10000215,1349,24.246,-0.834,2,0.1
CA-2014-118731,2014-11-21,LP-17080,FUR-FU-10003347,168,42.6,16.614,3,0.0
CA-2014-159352,2014-03-13,KB-16585,TEC-PH-10004700,478,69.93,32.1678,7,0.0
CA-2011-138023,2011-08-15,KH-16510,OFF-BI-10003638,818,30.96,-52.632,8,0.8
CA-2013-156503,2013-10-15,NC-18415,OFF-PA-10002377,849,39.152,14.682,1,0.2
CA-2012-165624,2012-08-23,FH-14350,OFF-PA-10003893,71,21.4,9.63,5,0.0
CA-2013-130484,2013-08-23,SG-20470,OFF-BI-10000088,1069,26.352,-18.4464,8,0.7
CA-2011-146283,2011-09-08,KT-16465,OFF-PA-10002259,131,17.904,6.2664,2,0.2
CA-2013-117408,2013-09-01,TP-21130,OFF-ST-10001580,2393,23.968,2.3968,2,0.2
US-2013-134369,2013-09-17,BC-11125,OFF-PA-10002195,3156,12.96,6.3504,2,0.0
CA-2011-114125,2011-07-09,GH-14410,OFF-ST-10001505,29,23.92,4.0664,4,0.0
CA-2013-102127,2013-06-27,VP-21760,TEC-AC-10002018,1,20.97,9.0171,3,0.0
TU-2014-3680,2014-10-15,JO-5550,OFF-CAR-10001577,479,39.816,-31.884,2,0.6
TU-2013-3840,2013-12-07,DR-2940,OFF-AVE-10004251,2870,19.536,-23.454,1,0.6
RO-2014-4460,2014-03-27,CA-1965,OFF-BIN-10000327,1327,27.27,4.62,1,0.0
CM-2013-7050,2013-08-19,RS-9870,OFF-HON-10004698,221,8.64,1.02,1,0.0
UP-2014-4410,2014-12-31,GT-4755,OFF-AVE-10003558,2884,27.84,6.12,4,0.0
EG-2013-1620,2013-02-06,FP-4320,OFF-IBI-10004855,484,14.7,4.5,2,0.0
MX-2014-126249,2014-11-17,SC-20440,OFF-LA-10004777,25,24.0,7.44,3,0.0
US-2013-107300,2013-03-12,MG-18205,FUR-CH-10004478,31,44.752,-0.568,1,0.2
MX-2012-128566,2012-03-30,BG-11740,OFF-FA-10004931,132,13.18,0.64,1,0.0
MX-2013-114258,2013-06-11,RP-19390,OFF-BI-10000126,1356,11.32,2.68,2,0.0
MX-2013-125682,2013-06-26,SL-20155,OFF-ST-10001066,199,22.04,10.32,2,0.0
MX-2014-145366,2014-11-25,HL-15040,OFF-AR-10000150,248,46.4,1.36,4,0.0
MX-2014-108007,2014-04-05,AS-10090,OFF-FA-10000563,94,23.94,10.26,3,0.0
MX-2014-100594,2014-05-14,GZ-14470,OFF-SU-10003719,377,46.02,20.7,3,0.0
MX-2012-113201,2012-09-13,KB-16405,OFF-SU-10000573,3132,33.42,3.96,3,0.0
MX-2012-104787,2012-12-04,MD-17350,OFF-SU-10003683,377,20.24,3.2,2,0.0
MX-2013-117296,2013-10-21,BD-11725,OFF-ST-10003172,352,18.66,7.26,3,0.0
ES-2014-2689172,2014-06-30,CC-12370,OFF-PA-10003105,1873,16.71,3.15,1,0.0
ES-2012-3697227,2012-10-22,JR-16210,OFF-PA-10001650,38,40.74,18.72,2,0.0
ES-2014-5801819,2014-03-18,SD-20485,OFF-PA-10002396,319,53.64,14.4,3,0.0
ES-2012-5823618,2012-07-04,MG-17890,OFF-AR-10000659,69,27.243,7.263,1,0.1
ES-2012-5805673,2012-07-25,SC-20575,OFF-FA-10004880,69,30.024,12.984,2,0.1
IN-2012-41261,2012-10-15,TB-21055,OFF-BI-10003012,243,54.36,23.04,12,0.0
IN-2014-69457,2014-12-12,DE-13255,OFF-EN-10002425,1677,37.38,1.08,2,0.0
ID-2014-23201,2014-01-31,SG-20890,OFF-BI-10003475,2,42.903,17.073,7,0.1
IN-2014-68092,2014-12-17,LE-16810,FUR-FU-10004778,115,27.813,-5.727,2,0.27
IN-2012-24664,2012-06-13,MM-17260,OFF-AR-10002340,92,45.684,4.524,2,0.1
IN-2011-39861,2011-12-30,TC-21475,OFF-ST-10001694,34,31.482,7.662,2,0.1
CA-2014-105074,2014-06-25,MB-17305,OFF-PA-10002666,2166,21.744,6.795,3,0.2
CA-2011-165974,2011-06-29,DL-12865,OFF-AR-10003405,619,32.76,3.6855,7,0.2
CA-2014-112809,2014-08-19,RA-19915,OFF-BI-10001098,818,21.38,-33.139,5,0.8
US-2014-146416,2014-10-21,JE-16165,OFF-BI-10001787,2607,20.928,7.5864,4,0.2
CA-2014-168109,2014-07-04,JK-15640,TEC-PH-10000702,52,7.992,2.6973,1,0.2
CA-2014-112725,2014-01-31,EH-14125,OFF-AR-10001227,168,8.82,2.3814,3,0.0
CA-2012-164336,2012-07-05,MW-18220,OFF-ST-10001558,78,38.976,-2.436,3,0.2
CA-2014-117324,2014-12-09,JP-15520,OFF-LA-10003510,120,61.06,28.0876,2,0.0
CA-2012-145394,2012-11-16,MC-17605,OFF-ST-10000344,22,21.488,1.6116,2,0.2
CA-2011-159625,2011-11-23,SM-20005,OFF-EN-10002621,1860,23.472,8.802,3,0.2
CA-2012-149601,2012-05-28,TB-21625,OFF-ST-10001558,895,16.24,2.436,1,0.0
CA-2011-111934,2011-05-05,GD-14590,OFF-BI-10004364,1166,11.88,5.346,2,0.0
SF-2011-2790,2011-07-07,BS-1800,OFF-GLO-10004430,183,32.28,14.16,2,0.0
IZ-2013-9930,2013-01-10,LT-6765,OFF-FEL-10004117,553,57.39,3.99,1,0.0
TX-2011-5830,2011-11-29,FO-4305,OFF-ACC-10002772,2365,6.048,-4.872,2,0.7
MO-2012-7090,2012-05-10,PJ-8835,OFF-ELD-10002240,690,47.49,3.78,1,0.0
CA-2013-1710,2013-01-22,DM-2955,OFF-ADV-10003125,1408,22.8,3.42,2,0.0
EG-2014-2860,2014-06-14,RB-9330,OFF-SME-10001853,484,17.49,2.07,1,0.0
TU-2012-1410,2012-05-15,PB-9150,OFF-TEN-10000703,3681,43.368,-42.312,2,0.6
EG-2011-3420,2011-12-30,BH-1710,OFF-ELI-10000443,184,46.41,21.81,1,0.0
IR-2014-7170,2014-11-05,CS-2355,OFF-STA-10003956,1017,20.1,9.84,2,0.0
NI-2012-9410,2012-11-21,LS-7245,OFF-ROG-10001549,897,18.639,-40.401,1,0.7
MX-2014-101084,2014-10-10,DW-13585,OFF-BI-10001613,734,21.5,9.0,5,0.0
MX-2013-118773,2013-11-22,PG-18820,OFF-BI-10004053,3718,18.0,3.24,2,0.0
MX-2012-105424,2012-11-19,TP-21415,FUR-FU-10001583,1045,22.788,3.768,3,0.4
US-2012-118556,2012-10-17,GD-14590,OFF-PA-10001004,513,35.22,-2.38,5,0.4
MX-2014-106901,2014-10-17,LS-17200,OFF-FA-10002084,622,17.48,0.0,2,0.0
MX-2013-115868,2013-07-06,JS-15685,OFF-BI-10001430,513,16.128,1.008,6,0.4
US-2011-112417,2011-12-19,JF-15190,OFF-EN-10000812,1205,19.8,-2.7,5,0.4
US-2013-151246,2013-11-22,BW-11110,OFF-ST-10003729,3231,20.376,-7.824,3,0.4
MX-2014-123274,2014-03-07,LC-17050,OFF-FA-10003929,2938,21.48,5.76,2,0.0
MX-2014-158008,2014-11-20,LH-17020,FUR-FU-10004338,313,22.716,-2.304,3,0.4
IT-2012-2834141,2012-04-10,LD-17005,OFF-AR-10000066,2169,33.3,-17.46,6,0.5
ES-2014-3701138,2014-02-06,CR-12820,OFF-BI-10002570,645,113.04,23.64,4,0.0
ES-2014-1166113,2014-01-14,RA-19285,OFF-EN-10003484,651,18.0,3.78,3,0.0
IT-2013-2594219,2013-12-30,CM-12385,OFF-BI-10004628,2037,91.98,4.5,6,0.0
ES-2013-1109945,2013-09-05,JR-15670,OFF-AR-10001606,202,20.19,6.66,1,0.0
ES-2011-5099069,2011-03-17,YC-21895,OFF-LA-10002029,1644,21.15,6.75,3,0.0
ES-2013-1950200,2013-08-09,TC-21145,OFF-AR-10001626,2529,28.56,3.12,2,0.0
ID-2014-68505,2014-01-27,JE-15715,OFF-BI-10001645,497,77.67,-62.19,3,0.5
IN-2013-71193,2013-11-09,BT-11530,OFF-FA-10000353,637,33.21,0.27,3,0.0
IN-2014-62170,2014-05-19,CP-12340,OFF-FA-10001304,998,22.86,5.46,2,0.0
ID-2012-54043,2012-04-17,LD-16855,OFF-LA-10001292,3719,33.9,16.5,5,0.0
IN-2014-32665,2014-08-06,SL-20155,OFF-BI-10003367,701,13.38,-1.62,2,0.5
IN-2014-50228,2014-10-27,PW-19030,FUR-FU-10002928,407,17.3886,3.3186,1,0.27
IN-2013-80818,2013-12-18,CM-12655,OFF-BI-10002775,415,25.8,2.76,4,0.0
CA-2012-115938,2012-06-26,SA-20830,OFF-ST-10001321,60,15.42,4.1634,1,0.0
CA-2012-115938,2012-06-26,SA-20830,OFF-BI-10001132,60,43.04,21.0896,8,0.0
CA-2014-126956,2014-08-22,GT-14710,OFF-FA-10002280,1144,35.0,16.8,7,0.0
CA-2013-140634,2013-10-04,HL-15040,OFF-EN-10001099,131,15.648,5.0856,2,0.2
CA-2011-129168,2011-08-17,KB-16585,OFF-PA-10001639,131,15.552,5.4432,3,0.2
CA-2014-130771,2014-07-30,LA-16780,TEC-PH-10002496,980,124.792,15.599,1,0.2
CA-2014-128755,2014-05-05,MK-18160,OFF-ST-10001291,991,16.91,4.5657,1,0.0
CA-2014-146724,2014-11-21,HG-15025,OFF-AR-10001026,1144,22.0,9.68,10,0.0
CA-2014-107461,2014-12-22,PK-19075,OFF-BI-10002003,1094,23.88,11.2236,6,0.0
CA-2012-153416,2012-11-24,TS-21340,OFF-PA-10002005,29,19.44,9.3312,3,0.0
CA-2011-133809,2011-11-18,MS-17530,TEC-PH-10004875,475,9.588,-2.0774,2,0.4
CA-2013-145548,2013-11-12,EB-13750,TEC-AC-10002305,1,36.0,6.48,2,0.0
CA-2011-111899,2011-05-04,NC-18340,OFF-FA-10000840,131,5.472,1.8468,6,0.2
CA-2011-140396,2011-11-20,KH-16330,OFF-PA-10000223,1,25.92,12.4416,4,0.0
CA-2011-131947,2011-09-17,JA-15970,OFF-PA-10000246,1705,40.24,13.078,5,0.2
CA-2012-169677,2012-01-13,KS-16300,OFF-LA-10003223,255,9.82,4.8118,2,0.0
CA-2014-153045,2014-01-20,NS-18505,OFF-PA-10003673,78,21.696,7.0512,4,0.2
HR-2012-6300,2012-11-16,JB-5400,OFF-OIC-10000988,1617,17.19,6.51,1,0.0
TZ-2014-5290,2014-06-18,AG-900,OFF-SAN-10002015,459,14.28,6.54,1,0.0
TU-2013-150,2013-12-04,DC-3285,TEC-SAM-10003948,2148,218.544,-327.816,4,0.6
SF-2014-3760,2014-10-22,RE-9450,OFF-BOS-10004950,3704,15.48,2.61,1,0.0
RS-2014-850,2014-05-07,MB-7305,OFF-WIL-10000979,1606,19.56,4.68,4,0.0
NI-2012-5980,2012-11-02,JE-5610,OFF-BIC-10003800,819,8.703,-8.427,1,0.7
KE-2014-4370,2014-12-09,VS-11820,OFF-STO-10001916,705,19.35,8.7,1,0.0
TZ-2013-7780,2013-07-23,MT-7815,OFF-OIC-10002625,3163,13.5,5.4,1,0.0
TU-2013-7380,2013-12-13,SJ-10215,OFF-SME-10002740,218,79.38,-29.79,1,0.6
SA-2014-5570,2014-12-24,EB-3930,TEC-SAM-10004384,523,65.31,18.93,1,0.0
RS-2014-9190,2014-07-11,SU-10665,OFF-IBI-10000951,1362,13.65,1.89,1,0.0
UP-2014-1500,2014-05-28,RM-9675,OFF-HAR-10000681,2114,11.34,1.8,1,0.0
SF-2014-9190,2014-12-17,FH-4350,OFF-BIN-10000901,163,30.24,10.86,2,0.0
MO-2012-880,2012-06-12,DK-3150,OFF-BOS-10003113,81,17.4,1.56,1,0.0
IR-2013-8570,2013-05-23,RA-9915,FUR-ELD-10001413,1566,25.2,9.57,1,0.0
TU-2013-5000,2013-12-25,ML-7410,FUR-TEN-10004147,3236,19.548,-7.332,1,0.6
MX-2014-138982,2014-06-19,MN-17935,OFF-AR-10004818,2525,17.76,2.48,1,0.0
US-2014-133739,2014-12-03,EH-14005,TEC-AC-10003081,513,22.704,-12.896,2,0.4
MX-2013-121048,2013-10-30,FH-14275,OFF-LA-10004320,730,14.88,2.2,2,0.0
MX-2013-167276,2013-06-11,AJ-10960,OFF-LA-10001701,324,12.3,4.92,3,0.0
MX-2014-102120,2014-03-01,TC-21145,OFF-BI-10004980,2082,15.2,2.24,4,0.0
MX-2011-139983,2011-10-20,HJ-14875,OFF-LA-10000692,1064,12.32,1.44,2,0.0
US-2011-125689,2011-09-15,DK-12895,OFF-SU-10004662,994,52.704,-0.936,3,0.4
MX-2012-123715,2012-12-03,LW-17215,FUR-FU-10004903,2183,50.4,14.58,3,0.0
US-2014-108203,2014-09-26,PJ-19015,OFF-EN-10003472,1363,28.584,-12.936,6,0.4
MX-2013-100251,2013-12-20,SG-20080,OFF-PA-10004190,1469,18.52,8.32,1,0.0
MX-2014-103198,2014-12-01,NM-18445,OFF-BI-10002080,206,9.74,3.5,1,0.0
ES-2012-1382586,2012-08-24,MH-17440,OFF-BI-10003124,2456,27.36,5.64,4,0.0
IT-2013-5115273,2013-05-30,JB-15925,OFF-PA-10003920,624,39.78,12.69,3,0.0
ES-2014-5501051,2014-12-05,BK-11260,OFF-AR-10003466,3582,16.86,6.06,1,0.0
ES-2011-2251272,2011-12-19,AS-10045,OFF-ST-10004035,72,82.944,1.824,4,0.1
ES-2012-4610139,2012-12-11,ZD-21925,OFF-FA-10002045,2862,33.6,12.42,2,0.0
ES-2014-4189917,2014-12-05,TA-21385,OFF-PA-10001971,2518,90.36,27.06,2,0.0
ID-2012-41408,2012-01-12,RD-19585,OFF-SU-10000932,1790,51.051,-38.109,2,0.45
ID-2013-30103,2013-05-09,MS-17830,OFF-ST-10004325,80,8.5407,2.3607,1,0.17
IN-2011-69429,2011-07-16,CC-12610,OFF-BI-10003142,820,51.12,0.0,4,0.0
IN-2014-77997,2014-05-16,DK-13225,OFF-LA-10004398,453,25.26,0.0,2,0.0
IN-2013-67896,2013-09-09,MC-17275,OFF-BI-10004868,1378,18.09,0.54,3,0.0
IN-2014-70465,2014-02-14,MA-17995,OFF-EN-10002003,208,21.6,9.27,3,0.0
IN-2014-82652,2014-07-16,BM-11140,OFF-SU-10001488,2,23.01,0.45,1,0.0
CA-2014-118640,2014-07-21,CS-11950,OFF-ST-10002974,22,69.712,8.714,2,0.2
CA-2012-133627,2012-05-31,SC-20050,FUR-FU-10001935,2728,22.2,9.102,6,0.0
CA-2014-152695,2014-12-11,CC-12220,OFF-EN-10004030,875,10.86,5.1042,3,0.0
CA-2013-164483,2013-01-30,JF-15490,OFF-BI-10000014,168,17.456,5.8914,2,0.2
CA-2014-140760,2014-06-03,DO-13435,OFF-EN-10001141,1874,43.92,15.921,5,0.2
US-2014-119039,2014-03-07,BF-11170,OFF-BI-10004182,168,14.976,5.4288,9,0.2
CA-2014-121293,2014-07-26,JC-15775,FUR-FU-10000732,78,20.096,3.0144,4,0.2
CA-2014-151855,2014-05-28,BW-11110,OFF-BI-10004209,1052,12.06,-10.05,5,0.7
CA-2014-153871,2014-12-12,RB-19435,OFF-AP-10003622,1034,22.75,6.5975,7,0.0
SF-2014-3260,2014-10-03,LT-7110,OFF-SME-10003134,488,10.8,2.79,1,0.0
TU-2012-2840,2012-08-24,JF-5355,OFF-BIC-10003575,2729,21.36,-17.1,2,0.6
MO-2014-8720,2014-05-23,AS-285,OFF-ROG-10001418,2901,60.75,29.76,1,0.0
LI-2012-960,2012-12-10,GT-4635,OFF-ELD-10003181,323,10.74,3.96,1,0.0
EG-2012-2260,2012-10-12,LC-6930,TEC-SAM-10001013,484,169.68,30.54,1,0.0
TU-2013-7630,2013-08-31,SB-10170,FUR-ELD-10000605,1887,12.624,-15.156,1,0.6
TU-2012-620,2012-03-01,LW-7125,OFF-BIC-10003473,479,22.152,-28.848,2,0.6
TU-2013-5450,2013-02-20,BF-1080,FUR-DEF-10000639,2148,41.52,-39.48,2,0.6
CA-2013-7580,2013-06-03,LP-7095,OFF-STA-10003803,2736,31.92,11.76,2,0.0
EG-2013-4660,2013-08-17,RD-9900,OFF-STA-10001747,3720,25.05,1.5,1,0.0
IV-2014-5760,2014-09-11,EH-3945,OFF-STA-10001636,1416,25.38,8.37,1,0.0
TU-2014-9810,2014-09-19,RM-9750,FUR-TEN-10000525,3236,20.1,-17.61,1,0.6
NI-2014-8570,2014-09-18,NF-8385,TEC-STA-10003081,2841,21.879,-21.171,1,0.7
AG-2013-5820,2013-11-05,ES-4080,TEC-LOG-10001750,836,29.49,3.81,1,0.0
IR-2014-7170,2014-11-05,CS-2355,OFF-STA-10000054,1017,45.24,3.96,4,0.0
KZ-2012-2110,2012-03-28,MS-7830,OFF-SME-10000538,3064,38.664,-81.216,1,0.7
